q_id,q_status,q_date,ia_date,wd_date,on_date,entity,project_name,developer,utility,county_1,county_2,county_3,state,region,service,poi_name,prop_date,IA_status_raw,IA_status_clean,type_clean,type1,type2,type3,mw1,mw2,mw3
caiso_c15_155,active,2023-04-17,,,,CAISO,Bonita Batería 2,,SDGE,san diego,,,CA,CAISO,,Miguel 230kV,2026-07-01,,In Progress (unknown study),Battery,Battery,,,124.0,,
2162,active,2021-04-15,,,,CAISO,SOLAR DE MEXICALI,,SDGE,baja california,,,MX,CAISO,Full Capacity,Imperial Valley Substation 230 kV,,,Facility Study,Solar+Battery,Solar,Battery,,286.0,286.0,
643R,operational,2010-07-31,2014-12-11,,2019-06-11,CAISO,NORTH ROSAMOND SOLAR,,SCE,kern,,,CA,CAISO,Full Capacity,Whirlwind Sub 230 kV Bus,2013-06-01,Executed,IA Executed,Solar,Solar,,,153.0,,
838,operational,2011-03-31,2018-10-01,,2022-11-04,CAISO,BLUE HORNET SOLAR,,SDGE,imperial,,,CA,CAISO,Full Capacity,Imperial Valley Substation 230 kV,,Executed,IA Executed,Solar,Solar,,,100.0,,
375,withdrawn,2008-05-28,,2008-11-26,,CAISO,CAL-ZEPP 1,,PGAE,kern,,,CA,CAISO,,Famoso Substation,2011-06-02,,Feasibility Study,Other,Steam Turbine,,,50.0,,
462,withdrawn,2008-06-02,,2008-11-25,,CAISO,GREENLIGHT SOLAR I,,SDGE,san diego,,,CA,CAISO,,Borrego Substation 69 kV,2010-06-15,,Feasibility Study,Solar,Solar,,,59.0,,
653EC,withdrawn,2010-09-30,,,,CAISO,ORION KERN COUNTY SOLAR I,,PGAE,kings,kern,,CA,CAISO,Energy Only,Arco Sub 70 kV Bus,2012-07-01,,Feasibility Study,Solar,Solar,,,20.0,,
643AH,withdrawn,2010-07-31,,,,CAISO,LOMA VERDE SOLAR ENERGY PARK,,SCE,riverside,,,CA,CAISO,Full Capacity,Red Bluff Sub 230 kV Bus,2014-01-01,,System Impact Study,Solar,Solar,,,170.0,,
caiso_c15_372,active,2023-04-17,,,,CAISO,Sargadelos Storage,,SCE,kern,,,CA,CAISO,,Whirlwind Substation 500kV,2027-06-30,,In Progress (unknown study),Battery,Battery,,,254.0,,
caiso_c15_411,active,2023-04-17,,,,CAISO,Como,,PGAE ,,,,CA,CAISO,,Cottonwood 115kV,2026-06-01,,In Progress (unknown study),Battery,Battery,,,103.0,,
1524,withdrawn,2018-04-16,,,,CAISO,SUNVALE SOLAR FARM,,SCE,clark,,,NV,CAISO,Full Capacity,Eldorado Substation 500kV,2022-10-01,,System Impact Study,Solar+Battery,Solar,Battery,,600.0,600.0,
caiso_c15_188,active,2023-04-17,,,,CAISO,Mooncrest,,SDGE,san diego,,,CA,CAISO,,Suncrest 230kV,2026-07-01,,In Progress (unknown study),Battery,Battery,,,78.0,,
1939,withdrawn,2021-04-15,,2022-11-15,,CAISO,MUSCAT,,PGAE,,,,CA,CAISO,Full Capacity,McCall Substation 230 kV,2024-11-01,,Feasibility Study,Battery,Battery,,,772.0,,
1169,active,2015-04-30,2017-11-06,,,CAISO,FALLBROOK ENERGY STORAGE,,SDGE,san diego,,,CA,CAISO,Full Capacity,Avocado Substation 69 kV,2020-02-01,Executed,IA Executed,Battery,Battery,,,70.0,,
1071,withdrawn,2014-04-30,,,,CAISO,QUARTZITE SOLAR 7,,SCE,riverside,,,CA,CAISO,Energy Only,Colorado River Substation 230 kV,,,Facility Study,Solar,Solar,,,150.0,,
643Y,withdrawn,2010-07-31,,,,CAISO,SOLCEN SOLAR PROJECT,,PGAE,kings,,,CA,CAISO,Full Capacity,Henrietta-Leprino Food 115 kV,2013-07-01,,Feasibility Study,Solar,Solar,,,80.0,,
caiso_c15_299,active,2023-04-17,,,,CAISO,Sandy Valley,,GLW,,,,CA,CAISO,,Sloan Canyon 230kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,400.0,400.0,
67,operational,2005-05-09,,,2013-08-08,CAISO,RUSSELL CITY ENERGY CENTER EXPANSION,,PGAE,alameda,,,CA,CAISO,,Eastshore Substation 230kV,2008-07-31,Executed,IA Executed,Gas,Gas,,,245.0,,
633,operational,2010-06-02,2013-01-31,,2014-02-14,CAISO,WESTLANDS SOLAR FARM PV1,,PGAE,fresno,,,CA,CAISO,Full Capacity,Gates-Coalinga 70 kV Line #1,,Executed,IA Executed,Solar,Solar,,,18.0,,
890,withdrawn,2012-04-02,,,,CAISO,BACKUS SOLAR ENERGY,,SCE,kern,,,CA,CAISO,Full Capacity,Cal Cement-Rosamond 69kV line,2014-03-01,,System Impact Study,Solar,Solar,,,50.0,,
caiso_c15_191,active,2023-04-17,,,,CAISO,Vertigo BESS,,GLW,nye,,,NV,CAISO,,Vista Substation 230kV,2028-12-01,,In Progress (unknown study),Battery,Battery,,,260.0,,
643N,withdrawn,2010-07-31,,,,CAISO,WRE - STROUD,,PGAE,fresno,,,CA,CAISO,Full Capacity,Helm-Stroud Sw Sta 70 kV,2017-04-01,,Feasibility Study,Solar+Gas,Solar,Gas,,120.0,49.0,
1941,withdrawn,2021-04-15,,,,CAISO,DAHLIA SOLAR,,PGAE,kings,,,CA,CAISO,Full Capacity,Helm Substation 230 kV,2026-06-01,,System Impact Study,Solar+Battery,Solar,Battery,,205.0,205.0,
523,withdrawn,2009-08-21,,,,CAISO,KINGSOLAR (FKA QUAY VALLEY 20MW SOLAR PV),,PGAE,kings,,,CA,CAISO,Energy Only,Arco Substation 70kV bus,,,Facility Study,Solar,Solar,,,20.0,,
1242,active,2016-05-02,2020-01-07,,,CAISO,PLUOT,,PGAE,kings,,,CA,CAISO,Full Capacity,Gates 230 kV,2023-04-05,Executed,IA Executed,Solar+Battery,Solar,Battery,,254.0,225.0,
653FA,withdrawn,2010-10-13,,,,CAISO,PIUTE #2,,SCE,los angeles,,,CA,CAISO,Full Capacity,Lancaster-Little Rock-Piute 66kV,,,Feasibility Study,Solar,Solar,,,20.0,,
1644,withdrawn,2019-04-15,,,,CAISO,SAN BERNARDINO BESS,,SCE,san bernardino,,,CA,CAISO,Full Capacity,San Bernardino Substation 220kV,,,System Impact Study,Battery,Battery,,,308.0,,
1737,withdrawn,2020-04-15,,,,CAISO,KAIROS HYBRID,,PGAE,kern,,,CA,CAISO,Full Capacity,Midway Substation 230kV,,,Feasibility Study,Solar+Battery,Solar,Battery,,359.0,179.0,
1873,active,2021-04-15,,,,CAISO,BEOWULF ENERGY STORAGE,,PGAE,santa clara,,,CA,CAISO,Full Capacity,Evergreen 115 kV,2024-08-01,,Facility Study,Battery,Battery,,,96.0,,
1416,withdrawn,2017-05-01,,,,CAISO,BLUE MOUNTAIN WIND,,SCE,los angeles,,,CA,CAISO,Full Capacity,Antelope Substation 230kV,2020-12-01,,System Impact Study,Wind,Wind,,,108.0,,
1884,withdrawn,2021-04-15,,,,CAISO,ZIETZ STORAGE,,PGAE,santa clara,,,CA,CAISO,Full Capacity,Llagas Substation 115 kV,2025-10-01,,Feasibility Study,Battery,Battery,,,106.0,,
719,withdrawn,2011-03-31,,2011-12-29,,CAISO,LAMBIE ENERGY CENTER,,PGAE,solano,,,CA,CAISO,Full Capacity,Lambie Switching Station 230 KV,,,Feasibility Study,Solar,Solar,,,3.0,,
1985,withdrawn,2021-04-15,,,,CAISO,FINKE RIVER,,PGAE,kern,,,CA,CAISO,Full Capacity,Kern - Old River #1 70 kV line,2024-06-30,,Feasibility Study,Solar+Battery,Solar,Battery,,154.0,150.0,
73,operational,2005-06-27,2011-10-14,,2012-07-20,CAISO,PACIFIC WIND,,SCE,kern,,,CA,CAISO,,Whirlwind Sub 230kV Bus,,Executed,IA Executed,Wind,Wind,,,141.0,,
994,operational,2013-04-30,,,,CAISO,SUNSHINE VALLEY SOLAR 2,,VEA,nye,,,NV,CAISO,Full Capacity,Valley Substation 138kV,,Executed,IA Executed,Solar,Solar,,,50.0,,
caiso_c15_174,active,2023-04-17,,,,CAISO,Energia Sierra Juarez 4,,SDGE ,tijuana,,,,CAISO,,East County substation 230kV,2030-03-31,,In Progress (unknown study),Wind,Wind,,,300.0,,
1619,active,2019-04-15,2021-06-21,,,CAISO,GOLDBACK SOLAR CENTER,,SCE,ventura,,,CA,CAISO,Full Capacity,Moorpark Substation 230 kV,2023-06-01,Executed,IA Executed,Battery,Battery,,,500.0,,
469,withdrawn,2008-07-14,,2008-11-18,,CAISO,RENEGY IONE,,PGAE,amador,,,CA,CAISO,Energy Only,Valley Springs Martel #2 60kV line,,,Feasibility Study,Other,Steam Turbine,,,16.0,,
caiso_c15_99,active,2023-04-17,,,,CAISO,Mandorla (Formly Kirkwood Legacy Hybrid),,PGAE,glenn,,,CA,CAISO,,Glenn Substation 230kV,2028-04-01,,In Progress (unknown study),Solar+Battery,Solar,Battery,,101.0,101.0,
1232,withdrawn,2016-05-02,,,,CAISO,HEARTLAND SOLAR-2,,PGAE,fresno,,,CA,CAISO,Full Capacity,Tranquility Switching Station 230kV,,,System Impact Study,Solar,Solar,,,1045.0,,
1485,withdrawn,2018-04-16,,,,CAISO,PLACID,,PGAE,fresno,,,CA,CAISO,Full Capacity,Mendota Substation 115kV,2021-05-01,,System Impact Study,Solar+Battery,Solar,Battery,,180.0,90.0,
527,withdrawn,2009-09-23,,,,CAISO,INYOKERN POWER PLANT,,SCE,inyo,,,CA,CAISO,Energy Only,Control-Haiwee-Inyokern #2 115kV line,2011-06-01,,Feasibility Study,Solar,Solar,,,20.0,,
1812,active,2020-04-15,,,,CAISO,ELISABETH,,SDGE,yuma,,,AZ,CAISO,Energy Only,Hoodoo Wash Switchyard 500 kV,2024-12-01,In Progress,Facility study,Solar+Battery,Solar,Battery,,365.0,311.0,
1976,withdrawn,2021-04-15,,,,CAISO,TAVA FLATS,,PGAE,fresno,,,CA,CAISO,Full Capacity,Gates Substation 230 kV,2024-09-30,,System Impact Study,Solar+Battery,Solar,Battery,,203.0,203.0,
1053,operational,2014-04-30,2016-04-19,,,CAISO,MESQUITE SOLAR 3,,SDGE,maricopa,,,AZ,CAISO,Full Capacity,Hassayampa Common Bus 500 kV,,Executed,IA Executed,Solar,Solar,,,152.0,,
1310,withdrawn,2016-05-02,,,,CAISO,COSO SOLAR 2,,SCE,inyo,,,CA,CAISO,Full Capacity,Kramer 230 kV,,,Feasibility Study,Solar,Solar,,,207.0,,
387,withdrawn,2008-05-29,,,,CAISO,LA POSA,,SCE,la paz,,,AZ,CAISO,,Devers-Palo Verde 500 kV Line,2015-02-01,,Feasibility Study,Other,Steam Turbine,,,900.0,,
1972,withdrawn,2021-04-15,,2022-11-21,,CAISO,KRATOS BESS,,PGAE,kings,,,CA,CAISO,Full Capacity,Panoche Substation 115 kV,2024-06-01,,System Impact Study,Battery,Battery,,,214.0,,
1155,withdrawn,2015-04-30,,,,CAISO,PERIWINKLE,,PGAE,kern,,,CA,CAISO,Full Capacity,Eastshore 115kV Substation,,,Feasibility Study,Solar+Battery,Solar,Battery,,77.0,78.0,
822,withdrawn,2011-03-31,,,,CAISO,WESTSIDE RENEWAL PV PROJECT,,PGAE,kings,,,CA,CAISO,Full Capacity,Gates - Midway 230 KV,2014-02-28,,Feasibility Study,Solar,Solar,,,110.0,,
933,withdrawn,2012-04-02,,,,CAISO,WELLHEAD POWER MIDFRUIT CHP,,PGAE,kern,,,CA,CAISO,Full Capacity,Rio Bravo Tomato Substation 115 kV Bus,2014-04-01,,System Impact Study,Other,Other,,,49.0,,
1865,active,2021-04-15,,,,CAISO,SEAHAWK STORAGE,,PGAE,santa cruz,,,CA,CAISO,Full Capacity,Green Valley 115 kV,2025-06-01,,Facility Study,Battery,Battery,,,204.0,,
caiso_c15_418,active,2023-04-17,,,,CAISO,Chula Vista BESS Expansion,,SDGE,san diego,,,CA,CAISO,,Otay sub 69KV,2026-06-01,,In Progress (unknown study),Battery,Battery,,,26.0,,
2142,active,2021-04-15,,,,CAISO,SILVER STAR SOLAR,,GLW,nye,,,NV,CAISO,Full Capacity,Lathrop Wells Substation 230 kV,2028-03-31,,Facility Study,Solar+Battery,Solar,Battery,,517.0,517.0,
1371,withdrawn,2017-05-01,,,,CAISO,CALIFORNIA BEAR 6,,PGAE,fresno,,,CA,CAISO,Full Capacity,Mendota Substation 115kV,2021-12-01,,System Impact Study,Solar+Battery,Solar,Battery,,22.0,22.0,
2109,active,2021-04-15,,,,CAISO,ADAGIO,,SCE,los angeles,,,CA,CAISO,Full Capacity,Hinson Substation 230 kV,2024-06-30,,Facility Study,Battery,Battery,,,406.0,,
59,withdrawn,2005-03-28,,,,CAISO,HENRIETTA II,,PGAE,kings,,,CA,CAISO,,Henrietta Substantion 70 kV,2008-01-01,In Progress,Facility Study,Gas,Gas,,,97.0,,
971,operational,2013-04-30,2015-05-15,,2021-08-19,CAISO,GARLAND,,SCE,kern,,,CA,CAISO,Full Capacity,Whirlwind Substation 220kV,2016-05-30,Executed,IA Executed,Solar+Battery,Solar,Battery,,200.0,88.0,
1218,withdrawn,2015-04-30,,,,CAISO,NEVADA MOHAVE SOLAR,,SCE,clark,,,NV,CAISO,Energy Only,Jointly-owned Mohave Switchyard 500kV,2019-12-01,In Progress,Facility Study,Solar,Solar,,,400.0,,
1960,active,2021-04-15,,,,CAISO,LAS CAMAS 4,,PGAE,merced,,,CA,CAISO,Full Capacity,Los Banos 230 kV,2025-05-07,,Facility Study,Battery,Battery,,,101.0,,
1090,withdrawn,2014-06-11,,,,CAISO,CENTINELA SOLAR ENERGY FACILITY 2MWFT,,SDGE,imperial,,,CA,CAISO,Energy Only,Imperial Valley 230kV sub,2015-01-15,,Feasibility Study,Battery,Battery,,,2.0,,
855,operational,2011-03-31,2014-10-22,,2016-12-02,CAISO,COPPER MOUNTAIN SOLAR 4,,SDGE,clark,,,NV,CAISO,Full Capacity,Merchant Switchyard 230 kV,2013-02-28,Executed,IA Executed,Solar,Solar,,,92.0,,
2017,active,2021-04-15,,,,CAISO,ARIELLA SOLAR,,PGAE,tulare,,,CA,CAISO,Full Capacity,Olive 115 kV,,,Facility Study,Solar+Battery,Solar,Battery,,163.0,163.0,
1920,active,2021-04-15,,,,CAISO,ZEUS BESS,,PGAE,san joaquin,,,CA,CAISO,Full Capacity,Schulte 115 kV,2024-06-01,,Facility Study,Battery,Battery,,,214.0,,
781,withdrawn,2011-03-31,,,,CAISO,ZODIAC SOLAR,,SDGE,san diego,,,CA,CAISO,Full Capacity,Barrett-Cameron 69kV line,,,Facility Study,Solar,Solar,,,0.1,,
1953,active,2021-04-15,,,,CAISO,FLORES STORAGE,,PGAE,madera,,,CA,CAISO,Full Capacity,Gregg 230 kV,2025-10-01,,Facility Study,Battery,Battery,,,152.0,,
613A,withdrawn,2010-02-24,,,,CAISO,SAND CANYON OF TEHACHAPI,,SCE,kern,,,CA,CAISO,Energy Only,Cal Cement - Monolith - Windland - Arwind 66 kV line,2012-06-30,,Feasibility Study,Wind,Wind,,,20.0,,
1768,active,2020-04-15,,,,CAISO,ROADHOUSE STORAGE,,SCE,san bernardino,,,CA,CAISO,Full Capacity,Mira Loma Substation 230kV,,Executed,IA Executed,Battery,Battery,,,313.0,,
caiso_c15_160,active,2023-04-17,,,,CAISO,Corby 3,,PGAE,solano,,,CA,CAISO,,Vaca - Dixon Substation 230kV,2027-12-01,,In Progress (unknown study),Battery,Battery,,,417.0,,
1839,withdrawn,2021-04-15,,,,CAISO,NEWTON,,PGAE,el dorado,,,CA,CAISO,Full Capacity,Apple Hill Substation  115 kV,2024-11-01,,Feasibility Study,Battery,Battery,,,62.0,,
1497,withdrawn,2018-04-16,,,,CAISO,HOLLY,,PGAE,kings,,,CA,CAISO,Full Capacity,Corcoran-Guernsey 70kV line,2021-11-01,,Feasibility Study,Solar,Solar,,,41.0,,
1942,withdrawn,2021-04-15,,2022-11-15,,CAISO,NORTHLINE,,PGAE,merced,,,CA,CAISO,Full Capacity,Los Banos-Livingston-Canal 70 kV Line,2024-06-30,,Feasibility Study,Solar+Battery,Solar,Battery,,106.0,106.0,
817,withdrawn,2011-03-31,,,,CAISO,JERSEY AVE 20 MW SOLAR PROJECT,,PGAE,tulare,,,CA,CAISO,Full Capacity,Henrietta-GWF 115kV,2012-06-30,,Feasibility Study,Solar,Solar,,,20.0,,
1948,withdrawn,2021-04-15,,2022-12-13,,CAISO,TRIVOR ENERGY STORAGE,,PGAE,merced,,,CA,CAISO,Full Capacity,El Nido Substation 115 kV,2025-01-01,,Feasibility Study,Battery,Battery,,,151.0,,
1945,withdrawn,2021-04-15,,2022-11-15,,CAISO,MENILLES,,PGAE,fresno,,,CA,CAISO,Full Capacity,Panoche - Tranquility #1 230 kV line,2024-06-30,,Feasibility Study,Solar+Battery,Solar,Battery,,256.0,256.0,
956,withdrawn,2013-04-30,,,,CAISO,BENICIA WIND,,PGAE,solano,,,CA,CAISO,Full Capacity,VACA-VACAVILLE-JAMESON-NORTH TOWER 115KV,,,Feasibility Study,Wind,Wind,,,65.0,,
caiso_c15_144,active,2023-04-17,,,,CAISO,Rancheros Energy Center,,PGAE,san luis obispo,,,CA,CAISO,,Gates-Templeton 230kv,2028-07-31,,In Progress (unknown study),Solar+Battery,Solar,Battery,,386.0,385.0,
caiso_c15_178,active,2023-04-17,,,,CAISO,Dog Creek Hybrid,,PGAE,fresno,,,CA,CAISO,,Kerckhoff - Clovis-Sanger 115kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,128.0,77.0,
1800,active,2020-04-15,,,,CAISO,SAGITTARIUS HYBRID,,GLW,clark,,,NV,CAISO,Full Capacity,Trout Canyon Substation 230 kV,,,Facility study,Solar+Battery,Solar,Battery,,409.0,408.0,
1072,withdrawn,2014-04-30,,,,CAISO,VERMILLION,,SCE,riverside,,,CA,CAISO,Full Capacity,Devers Substation 230kV,2017-11-01,,System Impact Study,Solar,Solar,,,100.0,,
82,withdrawn,2005-09-14,,,,CAISO,PALCO,,PGAE,humboldt,,,CA,CAISO,,Rio Dell Substation 60kV,2006-01-01,,System Impact Study,Other,Steam Turbine,,,6.8,,
1095,withdrawn,2015-04-07,,,,CAISO,BLUE SANDS SOLAR PV,,VEA,nye,,,NV,CAISO,Energy Only,Valley Substation 138kV,2015-12-01,,Feasibility Study,Solar,Solar,,,5.0,,
caiso_c15_537,active,2023-04-17,,,,CAISO,Chirock,,SCE,san bernardino,,,CA,CAISO,,Lugo-Calcite Line 230kV,,,In Progress (unknown study),Battery,Battery,,,514.0,,
967,withdrawn,2013-04-30,,,,CAISO,GOLDEN OASIS,,SCE,kern,,,CA,CAISO,Full Capacity,Whirlwind 230 kV bus,2016-03-01,Executed,IA Executed,Solar,Solar,,,33.0,,
1935,active,2021-04-15,,,,CAISO,ELYSIAN,,PGAE,fresno,,,CA,CAISO,Full Capacity,Tranquility 230 kV,2024-11-01,,Facility Study,Solar+Battery,Solar,Battery,,206.0,206.0,
caiso_c15_32,active,2023-04-17,,,,CAISO,Rover,,SCE,los angeles,,,CA,CAISO,,Vincent Sub 230kV,2028-06-30,,In Progress (unknown study),Battery,Battery,,,227.0,,
1932,active,2021-04-15,,,,CAISO,COUGAR STORAGE,,PGAE,merced,,,CA,CAISO,Full Capacity,Wilson 115 kV,2025-06-01,,Facility Study,Battery,Battery,,,204.0,,
caiso_c15_265,active,2023-04-17,,,,CAISO,Onyx,,GLW,clark,,,NV,CAISO,,Desert View Substation 230kV,2028-05-01,,In Progress (unknown study),Battery,Battery,,,358.0,,
223,withdrawn,2007-05-29,,,,CAISO,NOBLE WELL WIND GENERATION PROJECT,,SCE,san bernardino,,,CA,CAISO,,Cool Water-Kramer #1 230kV line,,,Feasibility Study,Wind,Wind,,,170.0,,
caiso_c15_224,active,2023-04-17,,,,CAISO,Cabrera Reliability,,SCE,san bernardino,,,CA,CAISO,,Lugo 230kV,2028-09-15,,In Progress (unknown study),Battery,Battery,,,200.0,,
1442,active,2018-04-16,,,,CAISO,AJO POWER BANK,,PGAE,santa clara,,,CA,CAISO,Full Capacity,Llagas-Gilroy Foods 115 kV line,2020-12-01,Executed,IA Executed,Battery,Battery,,,124.0,,
caiso_c15_479,active,2023-04-17,,,,CAISO,Panache Solar,,LSPC,fresno,,,CA,CAISO,,Manning 500kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,605.0,600.0,
caiso_c15_334,active,2023-04-17,,,,CAISO,Caelum,,SCE,los angeles,,,CA,CAISO,,Lighthipe 230kV,2026-10-01,,In Progress (unknown study),Battery,Battery,,,206.0,,
176,withdrawn,2007-02-23,,,,CAISO,WELLHEAD POWER MARGARITA,,SDGE,orange,,,CA,CAISO,,Margarita 138kV Substation,2008-05-01,,Facility Study,Gas,Gas,,,50.0,,
640A,withdrawn,2010-07-20,,,,CAISO,GRAHAM SOLAR FARM I,,PGAE,fresno,,,CA,CAISO,Full Capacity,Schindler Sub 115 kV Bus,,,Facility Study,Solar,Solar,,,20.0,,
419,withdrawn,2008-05-30,,2008-11-26,,CAISO,WEST VALLEY ENERGY CENTER,,PGAE,fresno,,,CA,CAISO,,Panoche Substation 230kV Bus,2011-03-01,,Feasibility Study,Gas,Gas,,,188.0,,
caiso_c15_143,active,2023-04-17,,,,CAISO,Fornax,,PGAE,,,,CA,CAISO,,Tranquility 230kV,2026-10-01,,In Progress (unknown study),Battery,Battery,,,103.0,,
1924,active,2021-04-15,,,,CAISO,EPPS STORAGE,,PGAE,contra costa,,,CA,CAISO,Full Capacity,Moraga 230 kV,,,Facility Study,Battery,Battery,,,305.0,,
1811,withdrawn,2020-04-15,,,,CAISO,DUCK PILOT STORAGE,,SDGE,san diego,,,CA,CAISO,Full Capacity,Los Coches Substation 138 kV,,In Progress,Facility Study,Battery,Battery,,,102.0,,
1668,withdrawn,2019-04-15,,,,CAISO,SUFFOLK STORAGE,,SDGE,san diego,,,CA,CAISO,Full Capacity,Mesa Heights Substation 69kV,2021-12-01,,System Impact Study,Battery,Battery,,,51.0,,
926,withdrawn,2012-04-02,,,,CAISO,GOLDEN HILLS POWER,,SCE,kern,,,CA,CAISO,Full Capacity,Windhub Substation 230 kV,2015-03-15,,Facility Study,Gas,Gas,,,550.0,,
753,withdrawn,2011-03-31,,,,CAISO,RE MONTEREY,,PGAE,fresno,,,CA,CAISO,Full Capacity,Gates - Coalinga #1 70 KV,,,Feasibility Study,Solar,Solar,,,3.0,,
1069,withdrawn,2014-04-30,,2016-12-29,,CAISO,BOULDER SOLAR 3 (FKA: BOULDER SOLAR POWER C7),,SCE,clark,,,NV,CAISO,Energy Only,SCE owned Eldorado 220 kV bus,2016-09-15,,Facility Study,Solar,Solar,,,250.0,,
1259,active,2016-05-02,,,,CAISO,NORTHERN ORCHARD SOLAR 2,,PGAE,kern,,,CA,CAISO,Energy Only,Midway-Wheeler Ridge #2 230 kV Line,,In Progress,Facility study,Solar,Solar,,,134.0,,
caiso_c15_452,active,2023-04-17,,,,CAISO,East Wonder Solar,,PGAE,kern,,,CA,CAISO,,Gates - Midway 230kV,,,In Progress (unknown study),Solar+Battery,Solar,Battery,,367.0,189.0,
1918,active,2021-04-15,,,,CAISO,KIFER BESS 1,,PGAE,santa clara,,,CA,CAISO,Full Capacity,KEN-OKJ 60 kV,2023-10-01,,Facility Study,Battery,Battery,,,50.0,,
178A,withdrawn,2007-02-28,,2008-11-24,,CAISO,BAJA WIND,,SDGE,mexicali,ensenada,,MX,CAISO,,Miguel 230kV Bus,2011-07-01,,Feasibility Study,Wind,Wind,,,500.0,,
1916,active,2021-04-15,,,,CAISO,STIRLING BRIDGE,,PGAE,san joaquin,,,CA,CAISO,Full Capacity,Bellota 115 kV,,,Facility Study,Solar+Battery,Solar,Battery,,257.0,250.0,
1915,active,2021-04-15,,,,CAISO,SHERMAN ENERGY STORAGE,,PGAE,contra costa,,,CA,CAISO,Full Capacity,Contra Costa PP 230 kV,2025-06-01,,Facility Study,Battery,Battery,,,256.0,,
264,withdrawn,2007-10-15,,2009-12-17,,CAISO,HOMER MOUNTAIN WIND FARM,,SCE,san bernardino,,,CA,CAISO,,Lugo-Mohave 500kV line,,,Feasibility Study,Wind,Wind,,,300.0,,
486,withdrawn,2009-06-29,,,,CAISO,RUBY SOLAR PROJECT,,SCE,kern,,,CA,CAISO,Energy Only,Antelope-Neenach 66kV line,2012-01-01,,Facility Study,Solar,Solar,,,20.0,,
296,withdrawn,2008-01-18,,,,CAISO,BIG ROCK SUNTOWER GENERATING STATION,,SCE,los angeles,,,CA,CAISO,,Antelope-Piute 66kV line,2009-12-01,,Feasibility Study,Other,Steam Turbine,,,33.0,,
515,withdrawn,2009-08-12,,,,CAISO,KJ SOLAR ENERGY CENTER,,SCE,kern,,,CA,CAISO,Full Capacity,Kramer-Ransburg 115kV line,2011-04-01,,Feasibility Study,Solar,Solar,,,20.0,,
caiso_c15_367,active,2023-04-17,,,,CAISO,Gateway Energy Storage 3,,SDGE,san diego,,,CA,CAISO,,Otay Mesa 230kV,2027-06-01,,In Progress (unknown study),Battery,Battery,,,256.0,,
83,withdrawn,2005-09-16,,,,CAISO,WEST FRY WIND ENERGY PROJECT,,SCE,san bernardino,,,CA,CAISO,,Lugo-Pisgah No. 2 230 kV tran line,,,System Impact Study,Wind,Wind,,,60.0,,
1017,withdrawn,2014-04-30,,,,CAISO,SGS FREMONT,,PGAE,alameda,,,CA,CAISO,Full Capacity,Newark Substation 115 kV,2019-01-01,,Feasibility Study,Battery,Battery,,,50.0,,
718,withdrawn,2011-03-31,,,,CAISO,KINGSOLAR III,,PGAE,kings,,,CA,CAISO,Energy Only,Arco Sub 70 KV Bus,2013-02-28,,System Impact Study,Solar,Solar,,,20.0,,
643V,withdrawn,2010-07-31,,,,CAISO,SILVER LEAF SOLAR,,SDGE,imperial,,,CA,CAISO,Full Capacity,Imperial Valley Sub 230 kV Bus,2013-09-30,,Feasibility Study,Solar,Solar,,,250.0,,
397,withdrawn,2008-05-29,,2008-11-26,,CAISO,DIXIE MEADOWS #2,,SCE,churchill,,,NV,CAISO,,Bishop Substation,2013-06-01,,Feasibility Study,Other,Steam Turbine,,,53.0,,
caiso_c15_96,active,2023-04-17,,,,CAISO,Foothills (Formly Spring Bath Hybrid),,PGAE,merced,,,CA,CAISO,,Los Banos 500kV,2028-04-01,,In Progress (unknown study),Solar+Battery,Solar,Battery,,208.0,206.0,
969,withdrawn,2013-04-30,,,,CAISO,PIO PICO 2,,SDGE,san diego,,,CA,CAISO,Full Capacity,Otay Mesa Switchyard 230kV,2017-04-01,,System Impact Study,Gas,Gas,,,110.0,,
1422,withdrawn,2017-05-01,,,,CAISO,LONGSPUR 10,,SCE,kern,,,CA,CAISO,Full Capacity,Rattlesnake Switchyard 230kV,,,Feasibility Study,Solar,Solar,,,264.0,,
403,withdrawn,2008-05-30,,,,CAISO,SUNGEN 1,,PGAE,kern,,,CA,CAISO,,Midway Substation 230 kV Bus,2012-06-01,,Feasibility Study,Solar,Solar,,,30.0,,
367,withdrawn,2008-05-12,,2008-11-24,,CAISO,CUYAMA SOLAR I,,PGAE,santa barbara,,,CA,CAISO,,69kV proximate to the Cuyama Substation,,,Feasibility Study,Solar,Solar,,,50.0,,
802,withdrawn,2011-03-31,,,,CAISO,CANDLEWOOD WIND,,SDGE,imperial,,,CA,CAISO,Energy Only,500kV at Ocotillo Express,,,Feasibility Study,Wind,Wind,,,150.0,,
1618,withdrawn,2019-04-15,,,,CAISO,DORADUS,,SCE,kern,,,CA,CAISO,Full Capacity,Magunden-Pastoria 230kV,,,System Impact Study,Solar+Battery,Solar,Battery,,203.0,203.0,
1044,withdrawn,2014-04-30,,,,CAISO,CCI HYBRID POWER,,SDGE,san diego,,,CA,CAISO,Full Capacity,Mission-San Luis Rey 230 kV line,2019-06-01,,Feasibility Study,Gas+Battery,Gas,Battery,,448.0,60.0,
