q_id,q_status,q_date,ia_date,wd_date,on_date,county_1,type_clean,type1,type2,type3,mw1,mw2,mw3
734,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,SOLANO,,Wind Turbine,,,250.0,,
733,WITHDRAWN,2011-03-31 07:00:00,,2012-01-19 08:00:00,,MONTEREY,,Wind Turbine,,,150.0,,
732,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 18:03:19,,KERN,,Photovoltaic,,,200.0,,
731,WITHDRAWN,2011-03-31 07:00:00,,2011-06-22 07:00:00,,FRESNO,,Photovoltaic,,,75.0,,
730,WITHDRAWN,2011-03-31 07:00:00,,2012-04-18 19:41:30,,RIVERSIDE,,Photovoltaic,,,500.0,,
729,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,75.0,,
728,WITHDRAWN,2011-03-31 07:00:00,,2011-06-13 07:00:00,,KINGS,,Photovoltaic,,,20.0,,
741,WITHDRAWN,2011-03-31 07:00:00,,2012-04-18 17:34:25,,PLATTE,,Wind Turbine,,,3000.0,,
737,WITHDRAWN,2011-03-31 07:00:00,,2020-01-30 08:00:00,,SAN DIEGO,,Combustion Turbine,,,4.7,,
755,WITHDRAWN,2011-03-31 07:00:00,,2011-06-20 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
783,WITHDRAWN,2011-03-31 07:00:00,,2012-04-11 16:42:15,,SAN BERNARDINO,,Photovoltaic,,,200.0,,
756,WITHDRAWN,2011-03-31 07:00:00,,2012-02-28 08:00:00,,SAN DIEGO,,Photovoltaic,,,60.0,,
757,WITHDRAWN,2011-03-31 07:00:00,,2011-06-20 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
758,WITHDRAWN,2011-03-31 07:00:00,,2011-06-27 07:00:00,,KERN,,Photovoltaic,,,19.98,,
759,WITHDRAWN,2011-03-31 07:00:00,,2011-06-20 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
760,WITHDRAWN,2011-03-31 07:00:00,,2012-03-20 07:00:00,,KERN,,Photovoltaic,,,20.0,,
761,WITHDRAWN,2011-03-31 07:00:00,,2011-06-27 07:00:00,,KERN,,Photovoltaic,,,20.0,,
762,WITHDRAWN,2011-03-31 07:00:00,,2013-05-03 07:00:00,,CONTRA COSTA,,Photovoltaic,,,70.0,,
753,WITHDRAWN,2011-03-31 07:00:00,,2012-03-20 07:00:00,,FRESNO,,Photovoltaic,,,3.0,,
764,WITHDRAWN,2011-03-31 07:00:00,,2012-03-13 15:47:22,,ENSENADA,,Wind Turbine,,,508.0,,
765,WITHDRAWN,2011-03-31 07:00:00,,2013-04-26 07:00:00,,STANISLAUS,,Photovoltaic,,,30.0,,
766,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 15:49:43,,IMPERIAL,,Photovoltaic,,,150.0,,
754,WITHDRAWN,2011-03-31 07:00:00,,2011-06-27 07:00:00,,RIVERSIDE,,Photovoltaic,,,300.0,,
767,WITHDRAWN,2011-03-31 07:00:00,,2012-02-23 16:16:38,,KERN,,Wind Turbine,,,400.0,,
771,WITHDRAWN,2011-03-31 07:00:00,,2012-02-21 23:54:43,,LOS ANGELES,,Photovoltaic,,,14.0,,
772,WITHDRAWN,2011-03-31 07:00:00,,2012-02-23 08:00:00,,SAN JOAQUIN,,Photovoltaic,,,100.0,,
773,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,GLENN,,Photovoltaic,,,18.0,,
774,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 07:00:00,,CHURCHILL,,Steam Turbine,,,38.0,,
776,WITHDRAWN,2011-03-31 07:00:00,,2012-01-26 08:00:00,,KINGS,,Photovoltaic,,,25.0,,
777,WITHDRAWN,2011-03-31 07:00:00,,2011-06-10 07:00:00,,KERN,,Combustion Turbine,,,400.0,,
780,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 07:00:00,,YOLO,,Photovoltaic,,,30.0,,
781,WITHDRAWN,2011-03-31 07:00:00,,2015-08-06 07:00:00,,SAN DIEGO,,Photovoltaic,,,0.1,,
751,WITHDRAWN,2011-03-31 07:00:00,,2013-03-20 07:00:00,,FRESNO,,Photovoltaic,,,5.0,,
750,WITHDRAWN,2011-03-31 07:00:00,,2011-06-27 07:00:00,,KERN,,Photovoltaic,,,20.0,,
782,WITHDRAWN,2011-03-31 07:00:00,,2012-04-27 15:15:33,,SAN BERNARDINO,,Photovoltaic,,,100.0,,
770,WITHDRAWN,2011-03-31 07:00:00,,2012-02-16 08:00:00,,IMPERIAL,,Steam Turbine,,,1080.0,,
763,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
789,WITHDRAWN,2011-03-31 07:00:00,,2025-03-04 08:00:00,,SAN DIEGO,,Photovoltaic,,,71.88,,
785,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 18:02:43,,KERN,,Photovoltaic,,,16.0,,
842,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 21:28:55,,SAN BERNARDINO,,Steam Turbine,,,540.0,,
841,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 15:30:42,,YUMA,,Steam Turbine,,,250.0,,
840,WITHDRAWN,2011-03-31 07:00:00,,2012-03-22 16:16:10,,RIVERSIDE,,Photovoltaic,,,300.0,,
839,WITHDRAWN,2011-03-31 07:00:00,,2012-03-28 16:50:21,,IMPERIAL,,Photovoltaic,,,100.0,,
837,WITHDRAWN,2011-03-31 07:00:00,,2013-05-08 07:00:00,,SAN DIEGO,,Photovoltaic,,,20.0,,
836,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 07:00:00,,YUMA,,Steam Turbine,,,150.0,,
835,WITHDRAWN,2011-03-31 07:00:00,,2012-03-07 08:00:00,,KINGS,,Photovoltaic,,,800.0,,
834,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:29:02,,KERN,,Combustion Turbine,,,49.0,,
833,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 15:23:54,,FRESNO,,Photovoltaic,,,20.0,,
832,WITHDRAWN,2011-03-31 07:00:00,,2011-07-08 14:57:56,,STANISLAUS,,Photovoltaic,,,75.0,,
831,WITHDRAWN,2011-03-31 07:00:00,,2013-05-08 07:00:00,,RIVERSIDE,,Steam Turbine,,,270.0,,
830,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 07:00:00,,SOLANO,,Photovoltaic,,,80.0,,
828,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,KERN,,Photovoltaic,,,50.0,,
827,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 22:22:52,,SAN JOAQUIN,,Photovoltaic,,,100.0,,
826,WITHDRAWN,2011-03-31 07:00:00,,2011-06-30 07:00:00,,KERN,,Photovoltaic,,,20.0,,
843,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 23:09:29,,KERN,,Photovoltaic,,,35.3,,
825,WITHDRAWN,2011-03-31 07:00:00,,2016-08-09 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
844,WITHDRAWN,2011-03-31 07:00:00,,2011-06-27 07:00:00,,KERN,,Photovoltaic,,,20.0,,
846,WITHDRAWN,2011-03-31 07:00:00,,2012-04-12 21:59:52,,IMPERIAL,,Photovoltaic,,,510.0,,
865,WITHDRAWN,2011-03-31 07:00:00,,2012-04-18 07:00:00,,KINGS,,Photovoltaic,,,13.4,,
864,WITHDRAWN,2011-03-31 07:00:00,,2012-04-18 07:00:00,,FRESNO,,Photovoltaic,,,19.9,,
863,WITHDRAWN,2011-03-31 07:00:00,,2012-04-18 07:00:00,,KINGS,,Photovoltaic,,,7.8,,
862,WITHDRAWN,2011-03-31 07:00:00,,2012-08-17 07:00:00,,KINGS,,Photovoltaic,,,5.0,,
861,WITHDRAWN,2011-03-31 07:00:00,,2012-10-31 07:00:00,,SAN JOAQUIN,,Photovoltaic,,,5.0,,
858,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:27:00,,RIVERSIDE,,Photovoltaic,,,21.0,,
857,WITHDRAWN,2011-03-31 07:00:00,,2012-03-07 01:10:59,,TULARE,,Photovoltaic,,,150.0,,
854,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:27:43,,RIVERSIDE,,Photovoltaic,,,37.0,,
853,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:28:22,,KERN,,Photovoltaic,,,20.0,,
852,WITHDRAWN,2011-03-31 07:00:00,,2012-04-26 16:15:36,,KERN,,Photovoltaic,,,25.0,,
851,WITHDRAWN,2011-03-31 07:00:00,,2012-03-06 08:00:00,,CHURCHILL,,Steam Turbine,,,70.0,,
850,WITHDRAWN,2011-03-31 07:00:00,,2012-04-26 15:52:27,,LOS ANGELES,,Photovoltaic,,,25.0,,
849,WITHDRAWN,2011-03-31 07:00:00,,2012-04-03 16:03:27,,KERN,,Photovoltaic,,,100.0,,
848,WITHDRAWN,2011-03-31 07:00:00,,2012-04-04 17:36:08,,IMPERIAL,,Photovoltaic,,,20.0,,
847,WITHDRAWN,2011-03-31 07:00:00,,2012-04-02 15:28:01,,SAN BERNARDINO,,Photovoltaic,,,20.0,,
845,WITHDRAWN,2011-03-31 07:00:00,,2012-03-23 21:08:02,,KERN,,Photovoltaic,,,15.0,,
784,WITHDRAWN,2011-03-31 07:00:00,,2012-04-20 15:58:02,,SAN JOAQUIN,,Photovoltaic,,,50.0,,
824,WITHDRAWN,2011-03-31 07:00:00,,2016-08-09 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
822,WITHDRAWN,2011-03-31 07:00:00,,2012-03-29 07:00:00,,KINGS,,Photovoltaic,,,110.0,,
802,WITHDRAWN,2011-03-31 07:00:00,,2011-06-23 07:00:00,,IMPERIAL,,Wind Turbine,,,150.0,,
801,WITHDRAWN,2011-03-31 07:00:00,,2011-06-30 07:00:00,,BUTTE,,Photovoltaic,,,75.0,,
800,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
799,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
798,WITHDRAWN,2011-03-31 07:00:00,,2016-11-09 08:00:00,,RIVERSIDE,,Photovoltaic,,,221.0,,
797,WITHDRAWN,2011-03-31 07:00:00,,2014-04-14 07:00:00,,RIVERSIDE,,Photovoltaic,,,0.5,,
794,WITHDRAWN,2011-03-31 07:00:00,,2015-02-19 08:00:00,,SAN DIEGO,,Photovoltaic,,,45.0,,
793,WITHDRAWN,2011-03-31 07:00:00,,2012-03-26 16:26:13,,KERN,,Photovoltaic,,,75.0,,
792,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:31:42,,SAN BERNARDINO,,Wind Turbine,,,200.0,,
791,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 18:04:43,,LOS ANGELES,,Photovoltaic,,,150.0,,
790,WITHDRAWN,2011-03-31 07:00:00,,2012-02-22 16:03:06,,KERN,,Photovoltaic,,,45.0,,
726,WITHDRAWN,2011-03-31 07:00:00,,2012-04-02 07:00:00,,KERN,,Photovoltaic,,,150.0,,
788,WITHDRAWN,2011-03-31 07:00:00,,2012-04-12 14:17:25,,LOS ANGELES,,Photovoltaic,,,100.0,,
787,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,KERN,,Photovoltaic,,,8.0,,
786,WITHDRAWN,2011-03-31 07:00:00,,2012-02-29 08:00:00,,KERN,,Photovoltaic,,,80.0,,
803,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 14:47:11,,KERN,,Steam Turbine,,,1080.0,,
823,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
804,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 21:29:31,,KERN,,Steam Turbine,,,540.0,,
806,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
821,WITHDRAWN,2011-03-31 07:00:00,,2012-03-29 07:00:00,,MADERA,,Photovoltaic,,,60.0,,
820,WITHDRAWN,2011-03-31 07:00:00,,2016-07-29 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
819,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 07:00:00,,KINGS,,Photovoltaic,,,250.0,,
818,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 15:05:09,,MERCED,,Photovoltaic,,,20.0,,
817,WITHDRAWN,2011-03-31 07:00:00,,2012-02-28 08:00:00,,TULARE,,Photovoltaic,,,20.0,,
816,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
815,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
814,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
813,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
812,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
811,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,20.0,,
810,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 22:43:30,,FRESNO,,Photovoltaic,,,100.0,,
809,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
808,WITHDRAWN,2011-03-31 07:00:00,,2011-08-05 23:01:39,,MARICOPA,,Photovoltaic,,,700.0,,
807,WITHDRAWN,2011-03-31 07:00:00,,2012-04-26 16:08:12,,MARICOPA,,Photovoltaic,,,300.0,,
805,WITHDRAWN,2011-03-31 07:00:00,,2016-07-28 07:00:00,,FRESNO,,Photovoltaic,,,0.1,,
725,WITHDRAWN,2011-03-31 07:00:00,,2013-02-07 08:00:00,,FRESNO,,Photovoltaic,,,90.0,,
752,WITHDRAWN,2011-03-31 07:00:00,,2014-07-17 07:00:00,,KINGS,,Photovoltaic,,,12.0,,
722,WITHDRAWN,2011-03-31 07:00:00,,2012-01-03 19:33:53,,KERN,,Wind Turbine,,,299.0,,
678,ACTIVE,2011-03-31 07:00:00,,,,FRESNO,,Photovoltaic,Storage,,60.0,60.0,
665,WITHDRAWN,2011-03-31 07:00:00,,2012-09-19 07:00:00,,FRESNO,,Photovoltaic,,,5.0,,
666,WITHDRAWN,2011-03-31 07:00:00,,2012-10-03 07:00:00,,CONTRA COSTA,,Photovoltaic,,,5.0,,
667,WITHDRAWN,2011-03-31 07:00:00,,2018-06-19 07:00:00,,IMPERIAL,,Photovoltaic,,,150.0,,
668,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,118.0,,
669,WITHDRAWN,2011-03-31 07:00:00,,2012-03-07 00:36:14,,KERN,,Wind Turbine,,,502.0,,
720,ACTIVE,2011-03-31 07:00:00,,,,TEHAMA,,Hydro,,,4.5,,
672,WITHDRAWN,2011-03-31 07:00:00,,2011-07-06 07:00:00,,KERN,,Photovoltaic,,,51.2,,
674,WITHDRAWN,2011-03-31 07:00:00,,2012-02-21 08:00:00,,KERN,,Photovoltaic,,,20.0,,
675,WITHDRAWN,2011-03-31 07:00:00,,2012-02-23 08:00:00,,SAN JOAQUIN,,Photovoltaic,,,100.0,,
676,WITHDRAWN,2011-03-31 07:00:00,,2012-02-01 14:45:15,,SAN DIEGO,,Photovoltaic,,,30.0,,
677,WITHDRAWN,2011-03-31 07:00:00,,2012-03-20 07:00:00,,IMPERIAL,,Steam Turbine,,,470.0,,
680,WITHDRAWN,2011-03-31 07:00:00,,2013-05-15 07:00:00,,KERN,,Photovoltaic,,,1000.0,,
681,WITHDRAWN,2011-03-31 07:00:00,,2012-02-23 08:00:00,,KERN,,Photovoltaic,Wind Turbine,,100.0,383.0,
673,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 15:50:46,,MARICOPA,,Photovoltaic,,,250.0,,
682,WITHDRAWN,2011-03-31 07:00:00,,2012-04-02 07:00:00,,FRESNO,,Photovoltaic,,,1.25,,
744,ACTIVE,2011-03-31 07:00:00,,,,KERN,,Photovoltaic,,,90.0,,
779,ACTIVE,2011-03-31 07:00:00,,,,MERCED,,Photovoltaic,Storage,,200.0,80.0,
679,COMPLETED,2011-03-31 07:00:00,,,2017-06-16 07:00:00,FRESNO,,Photovoltaic,,,20.0,,
687,COMPLETED,2011-03-31 07:00:00,,,2015-10-21 07:00:00,CONTRA COSTA,,Photovoltaic,,,20.0,,
705,COMPLETED,2011-03-31 07:00:00,,,2019-02-05 08:00:00,KERN,,Photovoltaic,,,20.0,,
709,COMPLETED,2011-03-31 07:00:00,,,2015-12-18 08:00:00,ALAMEDA,,Wind Turbine,,,36.0,,
723,COMPLETED,2011-03-31 07:00:00,,,2020-05-30 07:00:00,MADERA,,Photovoltaic,,,50.0,,
746,COMPLETED,2011-03-31 07:00:00,,,2016-10-31 07:00:00,KERN,,Photovoltaic,,,175.0,,
768,ACTIVE,2011-03-31 07:00:00,,,,LOS ANGELES,,Photovoltaic,Storage,,320.0,163.4,
775,COMPLETED,2011-03-31 07:00:00,,,2015-11-25 08:00:00,KERN,,Photovoltaic,,,15.0,,
795,COMPLETED,2011-03-31 07:00:00,,,2016-04-30 07:00:00,KERN,,Photovoltaic,,,20.0,,
796,COMPLETED,2011-03-31 07:00:00,,,2016-04-30 07:00:00,KERN,,Photovoltaic,,,20.0,,
829,COMPLETED,2011-03-31 07:00:00,,,2018-11-26 08:00:00,SAN BENITO,,Photovoltaic,,,140.0,,
724,WITHDRAWN,2011-03-31 07:00:00,,2012-02-23 08:00:00,,KINGS,,Photovoltaic,,,500.0,,
855,COMPLETED,2011-03-31 07:00:00,,,2016-12-02 08:00:00,CLARK,,Photovoltaic,,,92.0,,
860,COMPLETED,2011-03-31 07:00:00,,,2011-11-30 08:00:00,CONTRA COSTA,,Wind Turbine,,,3.1,,
778,COMPLETED,2011-03-31 07:00:00,,,2016-12-31 08:00:00,LOS ANGELES,,Photovoltaic,,,20.0,,
683,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,14.0,,
838,COMPLETED,2011-03-31 07:00:00,,,2022-11-04 07:00:00,IMPERIAL,,Photovoltaic,,,100.0,,
685,WITHDRAWN,2011-03-31 07:00:00,,2012-04-10 07:00:00,,IMPERIAL,,Photovoltaic,,,45.0,,
718,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,KINGS,,Photovoltaic,,,20.0,,
717,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,KINGS,,Photovoltaic,,,20.0,,
716,WITHDRAWN,2011-03-31 07:00:00,,2012-03-22 23:12:50,,RIVERSIDE,,Photovoltaic,,,100.0,,
715,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 07:00:00,,KINGS,,Photovoltaic,,,13.5,,
714,WITHDRAWN,2011-03-31 07:00:00,,2013-04-26 07:00:00,,NYE,,Solar Thermal,,,540.0,,
713,WITHDRAWN,2011-03-31 07:00:00,,2011-06-16 07:00:00,,IMPERIAL,,Photovoltaic,,,400.0,,
712,WITHDRAWN,2011-03-31 07:00:00,,2012-04-16 22:54:25,,LOS ANGELES,,Combined Cycle,,,28.0,,
719,WITHDRAWN,2011-03-31 07:00:00,,2011-12-29 00:05:53,,SOLANO,,Photovoltaic,,,3.0,,
711,WITHDRAWN,2011-03-31 07:00:00,,2012-03-30 13:52:23,,TULARE,,Photovoltaic,,,120.0,,
708,WITHDRAWN,2011-03-31 07:00:00,,2013-05-03 07:00:00,,ALAMEDA,,Wind Turbine,,,50.0,,
707,WITHDRAWN,2011-03-31 07:00:00,,2013-05-03 07:00:00,,STANISLAUS,,Photovoltaic,,,70.0,,
706,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,17.9,,
704,WITHDRAWN,2011-03-31 07:00:00,,2012-03-12 07:00:00,,SAN BERNARDINO,,Photovoltaic,,,240.0,,
703,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,100.0,,
702,WITHDRAWN,2011-03-31 07:00:00,,2017-04-14 07:00:00,,LOS ANGELES,,Combined Cycle,,,435.0,,
701,WITHDRAWN,2011-03-31 07:00:00,,2012-01-19 14:38:43,,SAN DIEGO,,Photovoltaic,,,28.0,,
710,WITHDRAWN,2011-03-31 07:00:00,,2011-12-29 00:04:58,,SOLANO,,Photovoltaic,,,3.0,,
721,WITHDRAWN,2011-03-31 07:00:00,,2012-02-22 08:00:00,,ALAMEDA,,Wind Turbine,,,299.0,,
700,WITHDRAWN,2011-03-31 07:00:00,,2012-04-26 16:12:07,,KERN,,Photovoltaic,,,20.0,,
696,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,YOLO,,Wind Turbine,,,301.35,,
686,WITHDRAWN,2011-03-31 07:00:00,,2012-04-26 15:58:59,,RIVERSIDE,,Photovoltaic,,,48.0,,
688,WITHDRAWN,2011-03-31 07:00:00,,2013-05-02 07:00:00,,KINGS,,Photovoltaic,,,19.2,,
689,WITHDRAWN,2011-03-31 07:00:00,,2011-08-10 07:00:00,,LINCOLN,,Wind Turbine,,,1700.0,,
684,WITHDRAWN,2011-03-31 07:00:00,,2012-04-17 07:00:00,,FRESNO,,Photovoltaic,,,7.0,,
690,WITHDRAWN,2011-03-31 07:00:00,,2011-06-14 16:04:06,,SAN DIEGO,,Combustion Turbine,,,300.0,,
691,WITHDRAWN,2011-03-31 07:00:00,,2011-12-29 00:03:16,,SOLANO,,Photovoltaic,,,3.0,,
699,WITHDRAWN,2011-03-31 07:00:00,,2012-03-13 14:05:09,,SAN DIEGO,,Photovoltaic,,,45.0,,
698,WITHDRAWN,2011-03-31 07:00:00,,2012-03-28 07:00:00,,CHURCHILL,,Steam Turbine,,,38.0,,
697,WITHDRAWN,2011-03-31 07:00:00,,2012-01-13 01:01:46,,RIVERSIDE,,Hydro,,,1400.0,,
692,WITHDRAWN,2011-03-31 07:00:00,,2012-03-28 07:00:00,,MINERAL,,Steam Turbine,,,27.0,,
693,WITHDRAWN,2011-03-31 07:00:00,,2012-04-13 22:29:28,,LOS ANGELES,,Photovoltaic,,,38.0,,
695,WITHDRAWN,2011-03-31 07:00:00,,2013-05-03 07:00:00,,CHURCHILL,,Steam Turbine,,,38.0,,
694,WITHDRAWN,2011-03-31 07:00:00,,2011-07-15 21:03:58,,RIVERSIDE,,Photovoltaic,,,200.0,,
2011,WITHDRAWN,2011-04-15 07:00:00,,2022-12-28 08:00:00,,KERN,,Photovoltaic,Storage,,139.7,139.7,
869,WITHDRAWN,2011-11-15 08:00:00,,2014-10-27 07:00:00,,FRESNO,,Photovoltaic,,,23.0,,
870,WITHDRAWN,2011-11-15 08:00:00,,2013-05-02 07:00:00,,KERN,,Combined Cycle,,,340.0,,
874,WITHDRAWN,2011-11-15 08:00:00,,2012-02-23 22:39:31,,RIVERSIDE,,Photovoltaic,,,500.0,,
873,WITHDRAWN,2011-11-15 08:00:00,,2013-03-15 07:00:00,,MARICOPA,,Photovoltaic,,,200.0,,
871,WITHDRAWN,2011-11-15 08:00:00,,2013-05-06 07:00:00,,RIVERSIDE,,Photovoltaic,,,80.0,,
866,WITHDRAWN,2011-11-15 08:00:00,,2012-05-03 07:00:00,,HUMBOLDT,,Wind Turbine,,,72.0,,
867,WITHDRAWN,2011-11-15 08:00:00,,2012-01-27 08:00:00,,SISKIYOU/MODOC,,Wind Turbine,,,132.0,,
875,WITHDRAWN,2011-11-15 08:00:00,,2012-08-02 07:00:00,,IMPERIAL,,Photovoltaic,,,60.0,,
868,WITHDRAWN,2011-11-15 08:00:00,,2012-08-03 07:00:00,,NAPA,,Wind Turbine,,,301.0,,
872,WITHDRAWN,2011-11-15 08:00:00,,2012-07-30 07:00:00,,KERN,,Photovoltaic,,,75.0,,
876,WITHDRAWN,2011-11-21 08:00:00,,2012-09-19 07:00:00,,SANTA BARBARA,,Photovoltaic,,,5.0,,
897,WITHDRAWN,2012-04-02 07:00:00,,2025-01-27 08:00:00,,SAN BERNARDINO,,Photovoltaic,Storage,,200.0,50.0,
893,WITHDRAWN,2012-04-02 07:00:00,,2017-08-31 07:00:00,,ORANGE,,Combined Cycle,,,938.612,,
892,WITHDRAWN,2012-04-02 07:00:00,,2013-05-01 07:00:00,,SAN BERNARDINO,,Solar Thermal,,,140.0,,
891,WITHDRAWN,2012-04-02 07:00:00,,2013-05-01 07:00:00,,CLARK,,Photovoltaic,,,180.0,,
890,WITHDRAWN,2012-04-02 07:00:00,,2013-03-29 07:00:00,,KERN,,Photovoltaic,,,50.0,,
889,WITHDRAWN,2012-04-02 07:00:00,,2012-06-19 07:00:00,,CLARK,,Steam Turbine,,,540.0,,
888,WITHDRAWN,2012-04-02 07:00:00,,2013-03-13 07:00:00,,SAN BERNARDINO,,Photovoltaic,,,100.0,,
887,WITHDRAWN,2012-04-02 07:00:00,,2013-05-06 07:00:00,,CLARK,,Photovoltaic,,,300.0,,
886,WITHDRAWN,2012-04-02 07:00:00,,2012-07-30 07:00:00,,SAN JOAQUIN,,Steam Turbine,,,15.0,,
884,WITHDRAWN,2012-04-02 07:00:00,,2012-06-26 07:00:00,,NYE,,Photovoltaic,,,250.0,,
883,WITHDRAWN,2012-04-02 07:00:00,,2012-06-22 07:00:00,,SAN JOAQUIN,,Combined Cycle,,,11.0,,
882,WITHDRAWN,2012-04-02 07:00:00,,2012-07-25 07:00:00,,TULARE,,Photovoltaic,,,120.0,,
881,WITHDRAWN,2012-04-02 07:00:00,,2012-07-25 20:56:38,,RIVERSIDE,,Photovoltaic,,,500.0,,
880,WITHDRAWN,2012-04-02 07:00:00,,2012-07-31 07:00:00,,NYE,,Photovoltaic,,,180.0,,
879,WITHDRAWN,2012-04-02 07:00:00,,2013-05-15 07:00:00,,TEHAMA,,Hydro,,,1.35,,
878,WITHDRAWN,2012-04-02 07:00:00,,2013-03-07 08:00:00,,LASSEN,,Wind Turbine,,,51.0,,
926,WITHDRAWN,2012-04-02 07:00:00,,2014-03-20 07:00:00,,KERN,,Combined Cycle,,,550.0,,
927,WITHDRAWN,2012-04-02 07:00:00,,2015-06-15 07:00:00,,KERN,,Photovoltaic,,,45.0,,
928,WITHDRAWN,2012-04-02 07:00:00,,2014-10-31 07:00:00,,SOLANO,,Wind Turbine,,,175.0,,
929,WITHDRAWN,2012-04-02 07:00:00,,2013-05-02 07:00:00,,CLARK,,Combustion Turbine,Photovoltaic,,50.0,200.0,
894,WITHDRAWN,2012-04-02 07:00:00,,2013-02-27 08:00:00,,YUBA ,,Combustion Turbine,,,310.0,,
895,WITHDRAWN,2012-04-02 07:00:00,,2015-02-19 08:00:00,,SAN DIEGO,,Photovoltaic,,,15.0,,
896,WITHDRAWN,2012-04-02 07:00:00,,2013-03-25 07:00:00,,SAN DIEGO,,Photovoltaic,,,100.0,,
925,WITHDRAWN,2012-04-02 07:00:00,,2013-05-10 07:00:00,,KERN,,Storage,,,20.0,,
922,WITHDRAWN,2012-04-02 07:00:00,,2014-10-13 07:00:00,,KERN,,Combustion Turbine,,,291.0,,
921,WITHDRAWN,2012-04-02 07:00:00,,2013-05-15 07:00:00,,TULARE,,Photovoltaic,,,40.0,,
920,WITHDRAWN,2012-04-02 07:00:00,,2012-06-20 14:46:10,,KERN,,Photovoltaic,,,75.0,,
