q_id,q_status,q_date,wd_date,on_date,county_1,type1,type2,type3,mw1,mw2,mw3
1092,withdrawn,2014-08-25,,,fresno,Solar,,,49.0,,
1093,withdrawn,2014-10-31,2014-12-29,,san diego,Battery,,,5.0,,
1221,withdrawn,2015-02-23,2017-11-28,,sonoma,Steam Turbine,,,35.0,,
1094,withdrawn,2015-03-26,,,yolo,Battery,,,25.0,,
1095,withdrawn,2015-04-07,,,nye,Solar,,,5.0,,
1096,active,2015-04-13,,,alameda,Wind,,,5.0,,
1504,withdrawn,2015-04-16,,,kern,Solar,Battery,,154.0,37.0,
1111,operational,2015-04-30,,,contra costa,Battery,,,200.0,,
1161,withdrawn,2015-04-30,,,kern,Solar,Battery,,180.0,181.0,
1206,withdrawn,2015-04-30,,,san bernardino,Solar,,,150.0,,
1188,withdrawn,2015-04-30,,,san diego,Battery,,,25.0,,
1159,withdrawn,2015-04-30,,,kings,Solar,,,22.0,,
1151,withdrawn,2015-04-30,,,kern,Solar,,,100.0,,
1220,withdrawn,2015-04-30,,,imperial,Solar,Battery,,103.0,103.0,
1196,active,2015-04-30,,,riverside,Solar,Battery,,410.0,296.0,
1163,withdrawn,2015-04-30,,,kern,Solar,,,100.0,,
1182,withdrawn,2015-04-30,,,san diego,Battery,,,5.0,,
1107,withdrawn,2015-04-30,,,sonoma,Battery,,,10.0,,
1144,withdrawn,2015-04-30,,,kings,Solar,,,120.0,,
1102,withdrawn,2015-04-30,,,contra costa,Battery,,,20.0,,
1209,withdrawn,2015-04-30,,,los angeles,Battery,,,412.0,,
1109,active,2015-04-30,,,san joaquin,Battery,,,150.0,,
1215,active,2015-04-30,,,kern,Solar,Battery,,100.0,70.0,
1148,withdrawn,2015-04-30,,,kern,Solar,,,22.0,,
1133,withdrawn,2015-04-30,,,merced,Solar,,,50.0,,
1127,operational,2015-04-30,,2020-12-02,fresno,Solar,,,20.0,,
1136,active,2015-04-30,,,kings,Solar,,,20.0,,
1101,withdrawn,2015-04-30,,,san mateo,Battery,,,20.0,,
1130,withdrawn,2015-04-30,,,fresno,Battery,,,20.0,,
1203,withdrawn,2015-04-30,,,san bernardino,Solar,Battery,,137.0,31.0,
1184,withdrawn,2015-04-30,,,yuma,Solar,,,200.0,,
1214,withdrawn,2015-04-30,,,kern,Battery,,,6.0,,
1098,withdrawn,2015-04-30,2016-12-14,,solano,Wind,,,1.8,,
1137,withdrawn,2015-04-30,,,kings,Solar,,,20.0,,
1119,withdrawn,2015-04-30,,,fresno,Solar,,,60.0,,
1147,withdrawn,2015-04-30,,,kern,Solar,,,80.0,,
1150,withdrawn,2015-04-30,,,kern,Solar,,,20.0,,
1173,withdrawn,2015-04-30,,,san diego,Solar,Battery,,64.0,20.0,
1162,withdrawn,2015-04-30,,,tulare,Battery,,,10.0,,
1140,withdrawn,2015-04-30,,,merced,Solar,,,50.0,,
1193,withdrawn,2015-04-30,,,riverside,Battery,,,1408.0,,
1157,withdrawn,2015-04-30,,,kern,Solar,Battery,,50.0,46.0,
1146,withdrawn,2015-04-30,,,tulare,Solar,Battery,,20.0,3.0,
1131,withdrawn,2015-04-30,,,fresno,Battery,,,20.0,,
1190,withdrawn,2015-04-30,,,maricopa,Steam Turbine,,,300.0,,
1218,withdrawn,2015-04-30,,,clark,Solar,,,400.0,,
1199,withdrawn,2015-04-30,,,riverside,Solar,,,109.0,,
1170,active,2015-04-30,,,san diego,Battery,,,250.0,,
1178,withdrawn,2015-04-30,,,san diego,Gas,,,507.0,,
1198,active,2015-04-30,,,riverside,Solar,Battery,,150.0,75.0,
1155,withdrawn,2015-04-30,,,kern,Solar,Battery,,77.0,78.0,
1126,withdrawn,2015-04-30,,,kings,Battery,,,25.0,,
1142,withdrawn,2015-04-30,,,kern,Battery,,,206.0,,
1191,operational,2015-04-30,,,san diego,Battery,,,119.0,,
1166,active,2015-04-30,,,imperial,Solar,Battery,,200.0,200.0,
1183,withdrawn,2015-04-30,,,san diego,Solar,Battery,,28.0,9.0,
1115,withdrawn,2015-04-30,,,el dorado,Battery,,,10.0,,
1213,withdrawn,2015-04-30,,,kern,Solar,,,100.0,,
1132,withdrawn,2015-04-30,,,fresno,Battery,,,10.0,,
1103,operational,2015-04-30,,2021-02-23,stanislaus,Solar,,,40.0,,
1202,withdrawn,2015-04-30,,,san bernardino,Battery,,,140.0,,
1138,withdrawn,2015-04-30,,,kings,Solar,,,50.0,,
1217,active,2015-04-30,,,kern,Battery,,,75.0,,
1112,withdrawn,2015-04-30,,,mendocino,Battery,,,10.0,,
1143,active,2015-04-30,,,tulare,Battery,,,10.0,,
1168,withdrawn,2015-04-30,,,san diego,Battery,,,40.0,,
1135,active,2015-04-30,,,fresno,Solar,Battery,,400.0,400.0,
1145,withdrawn,2015-04-30,,,kern,Solar,,,200.0,,
1175,active,2015-04-30,,,imperial,Battery,,,125.0,,
1208,active,2015-04-30,,,los angeles,Solar,Battery,,423.0,359.0,
1167,withdrawn,2015-04-30,,,san diego,Solar,Battery,,64.0,20.0,
1141,withdrawn,2015-04-30,,,kern,Solar,Battery,,80.0,74.0,
1192,active,2015-04-30,,,riverside,Solar,Battery,,360.0,365.0,
1171,active,2015-04-30,,,yuma,Solar,Battery,,500.0,435.0,
1197,withdrawn,2015-04-30,2017-12-29,,riverside,Battery,,,400.0,,
1180,withdrawn,2015-04-30,,,san diego,Battery,,,50.0,,
1172,withdrawn,2015-04-30,,,san diego,Battery,,,110.0,,
1120,active,2015-04-30,,,kings,Solar,Battery,,152.0,135.0,
1134,withdrawn,2015-04-30,,,fresno,Solar,,,40.0,,
1219,withdrawn,2015-04-30,,,clark,Solar,,,100.0,,
1200,active,2015-04-30,,,riverside,Solar,Battery,,200.0,50.0,
1152,withdrawn,2015-04-30,,,kern,Solar,,,20.0,,
1174,withdrawn,2015-04-30,,,san diego,Solar,Battery,,50.0,10.0,
1123,withdrawn,2015-04-30,,,fresno,Battery,,,50.0,,
1125,withdrawn,2015-04-30,,,fresno,Solar,,,50.0,,
1099,withdrawn,2015-04-30,,,contra costa,Battery,,,103.0,,
1210,withdrawn,2015-04-30,,,tulare,Battery,,,420.0,,
1117,operational,2015-04-30,,2021-12-08,kings,Solar,,,250.0,,
1177,withdrawn,2015-04-30,,,san diego,Battery,,,100.0,,
1100,withdrawn,2015-04-30,,,san mateo,Battery,,,412.0,,
1212,active,2015-04-30,,,kern,Solar,Battery,,102.0,95.0,
1185,withdrawn,2015-04-30,,,san diego,Gas,,,110.0,,
1165,withdrawn,2015-04-30,,,san diego,Battery,,,20.0,,
1189,operational,2015-04-30,,2021-06-25,maricopa,Solar,,,150.0,,
1124,withdrawn,2015-04-30,,,fresno,Solar,,,247.0,,
1186,withdrawn,2015-04-30,,,san diego,Gas,Battery,,462.0,61.0,
1108,withdrawn,2015-04-30,,,sutter,Battery,,,64.0,,
1176,withdrawn,2015-04-30,,,san diego,Battery,,,25.0,,
1114,withdrawn,2015-04-30,,,alameda,Wind,,,53.0,,
1129,active,2015-04-30,,,fresno,Solar,Battery,,204.0,169.0,
1106,active,2015-04-30,,,shasta,Wind,,,206.0,,
1104,withdrawn,2015-04-30,,,sonoma,Steam Turbine,,,0.1,,
1118,withdrawn,2015-04-30,,,stanislaus,Solar,,,300.0,,
1116,active,2015-04-30,,,tuolumne,Battery,,,10.0,,
1156,withdrawn,2015-04-30,,,santa barbara,Battery,,,42.0,,
1179,withdrawn,2015-04-30,,,san diego,Battery,,,30.0,,
1158,operational,2015-04-30,,,kings,Solar,Battery,,309.0,309.0,
1204,active,2015-04-30,,,san bernardino,Solar,Battery,,200.0,200.0,
1097,active,2015-04-30,,,lake,Battery,,,13.0,,
1205,withdrawn,2015-04-30,,,san bernardino,Solar,Battery,,67.0,67.0,
1139,active,2015-04-30,,,kings,Solar,Battery,,252.0,225.0,
1160,withdrawn,2015-04-30,,,kern,Solar,,,20.0,,
1194,withdrawn,2015-04-30,,,riverside,Gas,,,600.0,,
1187,withdrawn,2015-04-30,,,san diego,Battery,,,20.0,,
1211,active,2015-04-30,,,kern,Solar,Battery,,102.0,94.0,
1164,withdrawn,2015-04-30,,,kern,Battery,,,20.0,,
1105,withdrawn,2015-04-30,,,contra costa,Battery,,,20.0,,
1153,withdrawn,2015-04-30,,,san luis obispo,Other,,,650.0,,
1121,withdrawn,2015-04-30,,,kings,Solar,Battery,,20.0,3.0,
1122,withdrawn,2015-04-30,,,merced,Solar,,,82.0,,
1128,operational,2015-04-30,,2020-12-02,fresno,Solar,,,103.0,,
1195,withdrawn,2015-04-30,,,riverside,Gas,,,49.0,,
1207,active,2015-04-30,,,san bernardino,Solar,Battery,,200.0,200.0,
1216,withdrawn,2015-04-30,,,los angeles,Gas,,,130.0,,
1154,withdrawn,2015-04-30,,,kern,Solar,,,200.0,,
1181,withdrawn,2015-04-30,,,san diego,Battery,,,200.0,,
1169,active,2015-04-30,,,san diego,Battery,,,70.0,,
1110,withdrawn,2015-04-30,,,alameda,Battery,,,156.0,,
1222,active,2016-03-08,,,maricopa,Solar,,,20.0,,
1343,withdrawn,2016-05-02,,,clark,Solar,,,67.0,,
1239,active,2016-05-02,,,merced,Solar,,,28.0,,
1265,withdrawn,2016-05-02,,,kings,Solar,,,20.0,,
1278,withdrawn,2016-05-02,,,lassen,Solar,Battery,,21.0,27.0,
1339,active,2016-05-02,,,clark,Solar,Battery,,300.0,279.0,
1312,active,2016-05-02,,,san bernardino,Solar,Battery,,149.0,119.0,
1325,active,2016-05-02,,,kern,Solar,Battery,,1.0,199.0,
1245,withdrawn,2016-05-02,,,fresno,Battery,,,122.0,,
1282,withdrawn,2016-05-02,,,plumas,Co-Gen,,,35.0,,
1247,withdrawn,2016-05-02,,,fresno,Solar,,,41.0,,
1316,withdrawn,2016-05-02,,,san bernardino,Solar,Battery,,137.0,30.0,
1335,active,2016-05-02,,,kern,Solar,Battery,,107.0,80.0,
1246,withdrawn,2016-05-02,2019-10-31,,merced,Wind,Battery,,178.0,28.0,
1277,active,2016-05-02,,,alameda,Wind,,,114.0,,
1274,withdrawn,2016-05-02,,,stanislaus,Solar,,,41.0,,
1321,withdrawn,2016-05-02,,,kern,Solar,,,415.0,,
1328,withdrawn,2016-05-02,,,kern,Solar,,,265.0,,
1310,withdrawn,2016-05-02,,,inyo,Solar,,,207.0,,
1270,active,2016-05-02,,,solano,Battery,,,314.0,,
1260,active,2016-05-02,,,kern,Solar,,,102.0,,
1236,withdrawn,2016-05-02,,,fresno,Solar,,,106.0,,
1331,withdrawn,2016-05-02,,,kern,Solar,Battery,,310.0,300.0,
1320,withdrawn,2016-05-02,,,kern,Solar,,,732.0,,
1286,withdrawn,2016-05-02,,,imperial,Solar,,,730.0,,
1234,withdrawn,2016-05-02,,,fresno,Solar,,,50.0,,
1259,active,2016-05-02,,,kern,Solar,,,134.0,,
1324,active,2016-05-02,,,kern,Solar,Battery,,118.0,266.0,
1233,withdrawn,2016-05-02,,,madera,Battery,,,51.0,,
1337,withdrawn,2016-05-02,,,mohave,Solar,,,521.0,,
1254,withdrawn,2016-05-02,,,kern,Solar,,,158.0,,
1287,withdrawn,2016-05-02,,,san diego,Wind,,,208.0,,
1305,withdrawn,2016-05-02,,,san bernardino,Solar,Battery,,103.0,21.0,
1319,active,2016-05-02,,,kern,Solar,Battery,,260.0,250.0,
1318,withdrawn,2016-05-02,,,kern,Solar,,,260.0,,
1345,withdrawn,2016-05-02,,,nye,Solar,,,205.0,,
1267,withdrawn,2016-05-02,,,yolo,Wind,,,158.0,,
1273,withdrawn,2016-05-02,,,tehama,Solar,,,253.0,,
1289,withdrawn,2016-05-02,,,san diego,Battery,,,100.0,,
1340,withdrawn,2016-05-02,,,clark,Solar,,,153.0,,
1232,withdrawn,2016-05-02,,,fresno,Solar,,,1045.0,,
1299,withdrawn,2016-05-02,,,riverside,Wind,,,158.0,,
1315,withdrawn,2016-05-02,,,kern,Solar,Battery,,515.0,100.0,
1313,active,2016-05-02,,,san bernardino,Solar,Battery,,189.0,126.0,
1347,active,2016-05-02,,,clark,Wind,Battery,,310.0,95.0,
1294,operational,2016-05-02,,2018-06-26,san diego,Battery,,,20.0,,
1237,withdrawn,2016-05-02,,,fresno,Solar,Battery,,82.0,21.0,
1290,withdrawn,2016-05-02,,,san diego,Battery,,,200.0,,
1292,withdrawn,2016-05-02,,,san diego,Battery,,,20.0,,
1248,withdrawn,2016-05-02,,,fresno,Solar,,,106.0,,
1240,withdrawn,2016-05-02,,,kings,Solar,,,21.0,,
1231,withdrawn,2016-05-02,,,fresno,Solar,,,1045.0,,
1256,withdrawn,2016-05-02,,,kern,Solar,,,92.0,,
1295,active,2016-05-02,,,riverside,Battery,,,406.0,,
1252,withdrawn,2016-05-02,,,fresno,Solar,,,72.0,,
1285,withdrawn,2016-05-02,,,yuma,Solar,,,205.0,,
1293,withdrawn,2016-05-02,,,yuma,Solar,,,400.0,,
1266,withdrawn,2016-05-02,,,el dorado,Battery,,,51.0,,
1251,withdrawn,2016-05-02,,,fresno,Solar,,,42.0,,
1327,active,2016-05-02,,,kern,Solar,Battery,,58.0,52.0,
1244,active,2016-05-02,,,stanislaus,Solar,Battery,,190.0,162.0,
1271,withdrawn,2016-05-02,,,santa clara,Battery,,,418.0,,
1322,active,2016-05-02,,,kern,Solar,Battery,,25.0,25.0,
1264,withdrawn,2016-05-02,,,kern,Solar,,,51.0,,
1243,active,2016-05-02,,,kings,Solar,Battery,,254.0,225.0,
1341,active,2016-05-02,,,clark,Solar,Battery,,250.0,150.0,
1242,active,2016-05-02,,,kings,Solar,Battery,,254.0,225.0,
1227,withdrawn,2016-05-02,,,fresno,Solar,,,42.0,,
1317,withdrawn,2016-05-02,,,kern,Battery,,,406.0,,
1241,withdrawn,2016-05-02,,,fresno,Solar,,,311.0,,
1229,withdrawn,2016-05-02,,,fresno,Solar,,,62.0,,
1344,withdrawn,2016-05-02,,,nye,Solar,,,722.0,,
1304,withdrawn,2016-05-02,,,san bernadino,Solar,,,71.0,,
1300,withdrawn,2016-05-02,,,riverside,Solar,,,61.0,,
1306,withdrawn,2016-05-02,,,san bernardino,Solar,,,205.0,,
1279,withdrawn,2016-05-02,,,butte,Solar,,,21.0,,
1257,withdrawn,2016-05-02,,,kern,Solar,,,22.0,,
1301,withdrawn,2016-05-02,,,riverside,Solar,,,120.0,,
1261,withdrawn,2016-05-02,,,kern,Solar,,,206.0,,
1235,withdrawn,2016-05-02,,,fresno,Solar,Battery,,87.0,99.0,
1223,active,2016-05-02,,,kings,Solar,Battery,,311.0,300.0,
1309,withdrawn,2016-05-02,,,san bernardino,Solar,,,81.0,,
1302,active,2016-05-02,,,riverside,Solar,Battery,,214.0,121.0,
1288,withdrawn,2016-05-02,,,yuma,Solar,,,205.0,,
1330,withdrawn,2016-05-02,2020-10-16,,los angeles,Battery,,,300.0,,
1297,withdrawn,2016-05-02,,,riverside,Solar,,,153.0,,
1329,operational,2016-05-02,,,kern,Solar,Battery,,112.0,70.0,
1284,withdrawn,2016-05-02,,,lake,Wind,,,145.0,,
1268,withdrawn,2016-05-02,,,alameda,Solar,Battery,,20.0,21.0,
1250,withdrawn,2016-05-02,,,madera,Solar,,,103.0,,
1333,withdrawn,2016-05-02,,,kern,Wind,,,281.0,,
1281,withdrawn,2016-05-02,,,stanislaus,Solar,,,103.0,,
1238,withdrawn,2016-05-02,,,fresno,Solar,,,61.0,,
1263,withdrawn,2016-05-02,,,kern,Solar,,,101.0,,
1346,withdrawn,2016-05-02,,,nye,Solar,,,209.0,,
1258,withdrawn,2016-05-02,,,kern,Solar,,,232.0,,
1253,withdrawn,2016-05-02,,,fresno,Solar,,,21.0,,
1255,withdrawn,2016-05-02,,,kern,Solar,,,40.0,,
1338,withdrawn,2016-05-02,,,clark,Solar,Battery,,257.0,20.0,
1307,withdrawn,2016-05-02,,,san bernardino,Solar,,,309.0,,
1336,withdrawn,2016-05-02,,,clark,Solar,,,380.0,,
1298,withdrawn,2016-05-02,,,maricopa,Solar,,,519.0,,
1262,withdrawn,2016-05-02,,,kern,Solar,,,158.0,,
1280,withdrawn,2016-05-02,,,san mateo,Battery,,,20.0,,
1269,withdrawn,2016-05-02,,,humboldt,Wind,,,135.0,,
1249,withdrawn,2016-05-02,,,fresno,Solar,,,203.0,,
1291,active,2016-05-02,,,maricopa,Solar,Battery,,300.0,20.0,
1276,withdrawn,2016-05-02,,,shasta,Battery,,,110.0,,
1230,withdrawn,2016-05-02,,,fresno,Solar,Battery,,122.0,31.0,
1275,active,2016-05-02,,,alameda,Battery,,,418.0,,
1332,withdrawn,2016-05-02,,,kern,Solar,Battery,,205.0,200.0,
1225,withdrawn,2016-05-02,,,fresno,Solar,Battery,,53.0,10.0,
1303,withdrawn,2016-05-02,,,los angeles,Battery,,,204.0,,
1272,active,2016-05-02,,,san joaquin,Battery,,,25.0,,
1311,withdrawn,2016-05-02,,,inyo,Solar,,,78.0,,
1308,withdrawn,2016-05-02,,,san bernardino,Solar,,,211.0,,
1326,withdrawn,2016-05-02,,,kern,Solar,,,83.0,,
1224,withdrawn,2016-05-02,,,kings,Solar,,,153.0,,
1283,operational,2016-05-02,,2018-04-12,tuolumne,Co-Gen,,,11.0,,
1342,withdrawn,2016-05-02,,,nye,Solar,,,87.0,,
1334,withdrawn,2016-05-02,,,ventura,Gas,Battery,,300.0,26.0,
1314,active,2016-05-02,,,san bernardino,Solar,Battery,,314.0,208.0,
1228,withdrawn,2016-05-02,,,fresno,Battery,,,52.0,,
1296,withdrawn,2016-05-02,,,maricopa,Solar,,,310.0,,
1226,withdrawn,2016-05-02,,,fresno,Solar,,,102.0,,
1323,active,2016-05-02,,,kern,Solar,Battery,,25.0,25.0,
1348,operational,2017-02-06,,,usa,Gas,,,18.0,,
1427,withdrawn,2017-05-01,,,maricopa,Solar,Battery,,125.0,60.0,
1413,active,2017-05-01,,,san bernardino,Solar,Battery,,110.0,110.0,
1372,withdrawn,2017-05-01,,,fresno,Solar,,,71.0,,
1390,withdrawn,2017-05-01,,,merced,Solar,,,204.0,,
1420,withdrawn,2017-05-01,,,kern,Solar,Battery,,200.0,200.0,
1433,withdrawn,2017-05-01,,,maricopa,Solar,,,155.0,,
1408,withdrawn,2017-05-01,,,riverside,Solar,,,155.0,,
1356,withdrawn,2017-05-01,,,san joaquin,Battery,,,60.0,,
1398,active,2017-05-01,,,kern,Solar,,,205.0,,
1375,withdrawn,2017-05-01,,,kern,Solar,Battery,,75.0,75.0,
1382,active,2017-05-01,,,merced,Solar,,,103.0,,
1360,withdrawn,2017-05-01,,,alameda,Battery,,,102.0,,
1367,active,2017-05-01,,,lake,Battery,,,26.0,,
1351,withdrawn,2017-05-01,,,contra costa,Battery,,,45.0,,
1418,withdrawn,2017-05-01,,,kern,Solar,,,419.0,,
1412,withdrawn,2017-05-01,,,los angeles,Battery,,,80.0,,
1379,active,2017-05-01,,,fresno,Solar,,,156.0,,
1428,withdrawn,2017-05-01,,,san diego,Battery,,,10.0,,
1409,withdrawn,2017-05-01,,,riverside,Battery,,,204.0,,
1415,withdrawn,2017-05-01,,,san bernardino,Solar,,,102.0,,
1374,operational,2017-05-01,,2022-04-07,monterey,Battery,,,189.0,,
1426,withdrawn,2017-05-01,2019-10-31,,kern,Wind,,,281.0,,
1436,withdrawn,2017-05-01,,,imperial,Solar,,,156.0,,
1421,withdrawn,2017-05-01,,,kern,Wind,,,37.0,,
1385,withdrawn,2017-05-01,2019-12-19,,fresno,Solar,Battery,,153.0,47.0,
1411,withdrawn,2017-05-01,,,san bernadino,Solar,,,100.0,,
1429,active,2017-05-01,,,san diego,Wind,,,400.0,,
1425,withdrawn,2017-05-01,,,ventura,Gas,Battery,,300.0,26.0,
1355,withdrawn,2017-05-01,,,mariposa,Hydro,,,112.0,,
1387,withdrawn,2017-05-01,,,merced,Solar,,,209.0,,
1403,withdrawn,2017-05-01,,,maricopa,Solar,Battery,,450.0,450.0,
1353,withdrawn,2017-05-01,,,calaveras,Battery,,,100.0,,
1397,active,2017-05-01,,,kern,Solar,Battery,,104.0,92.0,
1399,withdrawn,2017-05-01,,,kern,Solar,,,16.0,,
1376,withdrawn,2017-05-01,,,fresno,Solar,Battery,,205.0,205.0,
1361,withdrawn,2017-05-01,,,placer,Solar,,,20.0,,
1406,withdrawn,2017-05-01,,,riverside,Solar,Battery,,476.0,230.0,
1395,withdrawn,2017-05-01,,,merced,Solar,,,102.0,,
1357,withdrawn,2017-05-01,,,yolo,Wind,,,152.0,,
1422,withdrawn,2017-05-01,,,kern,Solar,,,264.0,,
1389,active,2017-05-01,,,fresno,Solar,Battery,,128.0,30.0,
1364,withdrawn,2017-05-01,,,tehama,Solar,,,380.0,,
1369,withdrawn,2017-05-01,,,fresno,Solar,,,156.0,,
1368,withdrawn,2017-05-01,,,contra costa,Battery,,,95.0,,
1386,withdrawn,2017-05-01,,,contra costa,Battery,,,90.0,,
1394,active,2017-05-01,,,kern,Solar,Battery,,207.0,184.0,
1365,withdrawn,2017-05-01,,,yuba,Battery,,,53.0,,
1414,operational,2017-05-01,,2021-12-08,san bernardino,Solar,Battery,,100.0,50.0,
1352,withdrawn,2017-05-01,,,alameda,Solar,Battery,,20.0,21.0,
1423,withdrawn,2017-05-01,,,los angeles,Solar,Battery,,90.0,90.0,
1354,withdrawn,2017-05-01,,,alameda,Wind,,,153.0,,
1416,withdrawn,2017-05-01,,,los angeles,Wind,,,108.0,,
1393,withdrawn,2017-05-01,,,kern,Solar,,,77.0,,
1431,withdrawn,2017-05-01,,,san diego,Battery,,,10.0,,
1419,active,2017-05-01,,,kern,Solar,Battery,,45.0,13.0,
1396,withdrawn,2017-05-01,,,santa barbara,Solar,,,31.0,,
1402,active,2017-05-01,,,la paz,Solar,Battery,,3200.0,1920.0,
1432,active,2017-05-01,,,san diego,Solar,Battery,,20.0,17.0,
1383,withdrawn,2017-05-01,,,merced,Solar,,,103.0,,
1434,operational,2017-05-01,,2021-06-30,san diego,Battery,,,30.0,,
1401,withdrawn,2017-05-01,,,nye,Solar,,,71.0,,
1378,active,2017-05-01,,,merced,Wind,Battery,,80.0,50.0,
1388,withdrawn,2017-05-01,,,fresno,Solar,Battery,,52.0,53.0,
1437,withdrawn,2017-05-01,,,imperial,Solar,Battery,,25.0,400.0,
1373,withdrawn,2017-05-01,,,merced,Solar,,,209.0,,
1363,active,2017-05-01,,,alameda,Wind,,,84.0,,
1358,withdrawn,2017-05-01,,,yolo,Wind,,,102.0,,
1407,operational,2017-05-01,,,san bernardino,Gas,,,38.0,,
1392,withdrawn,2017-05-01,,,fresno,Solar,,,41.0,,
1405,active,2017-05-01,,,riverside,Solar,Battery,,458.0,450.0,
1410,withdrawn,2017-05-01,2019-10-31,,riverside,Wind,,,155.0,,
1391,active,2017-05-01,,,fresno,Solar,Battery,,205.0,184.0,
1400,withdrawn,2017-05-01,,,inyo,Solar,,,306.0,,
1359,withdrawn,2017-05-01,,,san mateo,Battery,,,23.0,,
1362,withdrawn,2017-05-01,,,alameda,Solar,,,103.0,,
1404,withdrawn,2017-05-01,,,maricopa,Solar,Battery,,150.0,163.0,
1381,withdrawn,2017-05-01,,,merced ,Solar,Battery,,60.0,40.0,
1417,withdrawn,2017-05-01,,,tulare,Solar,Battery,,100.0,100.0,
1430,withdrawn,2017-05-01,,,san diego,Battery,,,40.0,,
1366,withdrawn,2017-05-01,,,alameda,Battery,,,314.0,,
1435,active,2017-05-01,,,yuma,Solar,Battery,,250.0,250.0,
1380,active,2017-05-01,,,fresno,Solar,,,156.0,,
1377,withdrawn,2017-05-01,,,stanislaus,Solar,Battery,,100.0,100.0,
1371,withdrawn,2017-05-01,,,fresno,Solar,Battery,,22.0,22.0,
1384,withdrawn,2017-05-01,,,madera,Solar,Battery,,100.0,100.0,
1424,active,2017-05-01,,,kern,Solar,Battery,,357.0,196.0,
1350,active,2017-05-01,,,stanislaus,Solar,Battery,,20.0,20.0,
1370,withdrawn,2017-05-01,,,fresno,Solar,,,51.0,,
1349,active,2017-05-01,,,alameda,Solar,Battery,,101.0,101.0,
1438,withdrawn,2017-12-15,,,fresno,Gas,,,432.0,,
1558,active,2018-04-15,,,stanislaus,Solar,Battery,,41.0,41.0,
1473,withdrawn,2018-04-16,,,contra costa,Solar,Battery,,103.0,103.0,
1448,withdrawn,2018-04-16,,,colusa,Solar,Battery,,514.0,510.0,
1508,withdrawn,2018-04-16,,,san bernardino,Battery,,,500.0,,
1469,withdrawn,2018-04-16,,,alameda,Battery,,,42.0,,
1530,withdrawn,2018-04-16,,,maricopa,Solar,Battery,,514.0,510.0,
1500,withdrawn,2018-04-16,,,kern,Solar,Battery,,128.0,25.0,
1484,active,2018-04-16,,,fresno,Gas,,,63.0,,
1483,withdrawn,2018-04-16,,,fresno,Solar,Battery,,52.0,20.0,
1487,withdrawn,2018-04-16,,,monterey,Battery,,,510.0,,
1453,withdrawn,2018-04-16,,,stanislaus,Solar,,,220.0,,
1462,withdrawn,2018-04-16,,,alameda,Battery,,,42.0,,
1478,withdrawn,2018-04-16,,,fresno,Solar,Battery,,102.0,102.0,
1479,active,2018-04-16,,,fresno,Battery,,,309.0,,
1499,active,2018-04-16,,,kern,Solar,Battery,,71.0,70.0,
1527,withdrawn,2018-04-16,,,riverside,Solar,Battery,,156.0,156.0,
1515,withdrawn,2018-04-16,,,ventura,Battery,,,100.0,,
1446,withdrawn,2018-04-16,,,sutter,Battery,,,51.0,,
1490,withdrawn,2018-04-16,,,san luis obispo,Battery,,,100.0,,
1486,withdrawn,2018-04-16,,,monterey,Battery,,,510.0,,
1488,withdrawn,2018-04-16,,,fresno,Solar,Battery,,312.0,92.0,
1506,withdrawn,2018-04-16,,,kern,Solar,Battery,,206.0,50.0,
1491,active,2018-04-16,,,humboldt,Offshore Wind,,,162.0,,
1470,active,2018-04-16,,,san luis obispo,Battery,,,106.0,,
1477,withdrawn,2018-04-16,,,fresno,Solar,Battery,,155.0,51.0,
1445,withdrawn,2018-04-16,,,contra costa,Battery,,,200.0,,
1451,withdrawn,2018-04-16,,,san mateo,Battery,,,40.0,,
1482,withdrawn,2018-04-16,,,fresno,Solar,Battery,,518.0,518.0,
1465,withdrawn,2018-04-16,,,alameda,Solar,,,154.0,,
1522,active,2018-04-16,,,clark,Solar,Battery,,370.0,370.0,
1460,withdrawn,2018-04-16,,,contra costa,Battery,,,20.0,,
1502,withdrawn,2018-04-16,,,alameda,Battery,,,300.0,,
1458,withdrawn,2018-04-16,,,alameda,Battery,,,65.0,,
1512,withdrawn,2018-04-16,,,kern,Solar,,,110.0,,
1444,active,2018-04-16,,,colusa,Solar,Battery,,150.0,150.0,
1449,withdrawn,2018-04-16,,,san joaquin,Battery,,,151.0,,
1519,active,2018-04-16,,,san bernardino,Solar,Battery,,111.0,50.0,
1524,withdrawn,2018-04-16,,,clark,Solar,Battery,,600.0,600.0,
1450,withdrawn,2018-04-16,,,santa barbara,Battery,,,32.0,,
1493,active,2018-04-16,,,kern,Solar,Battery,,61.0,38.0,
1526,active,2018-04-16,,,riverside,Solar,Battery,,155.0,75.0,
1501,withdrawn,2018-04-16,,,kern,Battery,,,101.0,,
1507,active,2018-04-16,,,sacramento,Battery,,,59.0,,
1459,active,2018-04-16,,,alameda,Wind,,,63.0,,
1495,active,2018-04-16,,,kern,Solar,Battery,,67.0,25.0,
1471,withdrawn,2018-04-16,,,fresno,Solar,Battery,,204.0,104.0,
1521,withdrawn,2018-04-16,,,san bernardino,Battery,,,200.0,,
1489,withdrawn,2018-04-16,,,fresno,Solar,,,103.0,,
1535,withdrawn,2018-04-16,,,merced,Wind,,,76.0,,
1447,withdrawn,2018-04-16,,,fresno,Solar,,,103.0,,
1481,withdrawn,2018-04-16,,,madera,Battery,,,51.0,,
